commit_sha,id,number,state,body,title,created_at,updated_at,closed_at,merged_at,draft
00bdffe0f3c77e27d2cf6f5c70232a2d3e4d9c15,293077897,494,closed,Updated to reflect new labels.,Update stale.yml,2019-06-30 04:16:31+00:00,2019-06-30 04:17:57+00:00,2019-06-30 04:17:53+00:00,2019-06-30 04:17:53+00:00,False
05347690167e152b85ece29fdfa9cc12a7b8c385,282346635,477,closed,"This PR implements the behavior outlined in #476:

* Sets `Access-Control-Allow-Methods` on all requests to a route with an OPTIONS method matcher
* Does not return after setting the `Access-Control-Allow-Methods` header
* Does not append `OPTIONS` header to `Access-Control-Allow-Methods` regardless of whether there is an OPTIONS method matcher. Only returns `OPTIONS` if there is an actual matcher
* Adds tests for the above behavior

Closes #476",Improve CORS Method Middleware,2019-05-27 02:30:18+00:00,2020-01-18 04:55:27+00:00,2019-06-29 20:52:30+00:00,2019-06-29 20:52:30+00:00,False
d70f7b4baacbd8115844925606cf68ee63d438cc,293053589,492,closed,"Removes the old issue templates in favor of the org-wide ones now at https://github.com/gorilla/.github
",Delete ISSUE_TEMPLATE.md,2019-06-29 18:01:16+00:00,2019-06-29 18:02:02+00:00,2019-06-29 18:01:59+00:00,2019-06-29 18:01:59+00:00,False
48f941fa99947e50375f2b0dd4b3b060d15b2fe8,282350352,478,closed,"Part of #409, awaiting feedback on whether I should update `old_test.go` before tagging that this completely closes that issue.

Uses Go subtests for all the middleware tests. I don't love the solution for `CORSMethodMiddleware`, because those tests don't really make sense, because that middleware doesn't really make sense (my bad, see #476). The new tests I wrote in #477 use subtests and completely replace the current tests for that, though.",Use subtests for middleware tests,2019-05-27 03:00:49+00:00,2019-06-29 17:24:20+00:00,2019-06-29 17:24:13+00:00,2019-06-29 17:24:13+00:00,False
64954673e972292a409b5c8d13b16ed797b905d0,292991378,490,closed,,Delete .travis.yml,2019-06-28 23:06:40+00:00,2019-06-28 23:07:34+00:00,2019-06-28 23:07:31+00:00,2019-06-28 23:07:31+00:00,False
4248f5cd8717eaea35eded08100714b2b2bac756,289514636,489,closed,"Closes #488 

Runnable example of issue: https://play.golang.org/p/a45X5e78c0h
Runnable example with fix: https://play.golang.org/p/zE7dBKdOjCF",Fix nil panic in authentication middleware example,2019-06-19 02:21:45+00:00,2019-06-28 15:33:07+00:00,2019-06-28 15:33:07+00:00,2019-06-28 15:33:07+00:00,False
212aa90d7cec051ab29930d5c56f758f6f69a789,288646021,484,closed,Validate CircleCI.,[WIP] Create CircleCI config,2019-06-16 19:26:35+00:00,2019-06-27 04:33:46+00:00,2019-06-24 16:05:40+00:00,2019-06-24 16:05:40+00:00,False
ed099d42384823742bba0bf9a72b53b55c9e2e38,252519809,447,closed,"… a port isn't specified in the template

In lieu of checking the template pattern on every Match request, a bool is added to the routeRegexp, and set if the routeRegexp is a host AND there is no "":"" in the template. I dislike extending the type, but I'd dislike doing a string match on every single Match, even more.

All existing mux tests pass. Additionally my application-level (Convey) positive and negative tests pass. Feel free to comment: You know your code better than I do.

```
=== RUN   TestPathHostPortUnset

  When a request is made, with a host and port specified, the correct match is found (no port specified) ✔✔✔✔✔


16 total assertions

--- PASS: TestPathHostPortUnset (0.00s)
=== RUN   TestPathHostPortSet

  When a request is made, with a host and port specified, and the port does match, a match is found ✔✔✔✔✔


21 total assertions

--- PASS: TestPathHostPortSet (0.00s)
=== RUN   TestPathHostPortSetNope

  When a request is made, with a host and port specified, and the port does not match, a match is NOT found ✔✔✔


24 total assertions

--- PASS: TestPathHostPortSetNope (0.00s)

```","Route.Host -matching will ignore any provided port from getHost(), if…",2019-02-13 00:26:02+00:00,2020-07-10 17:11:11+00:00,2019-05-17 00:20:45+00:00,2019-05-17 00:20:45+00:00,False
c5c6c98bc25355028a63748a498942a6398ccd22,261758066,462,closed,"# What I did
Remove `sudo: false` setting from `travis.yml` .

# Context
According to the following posts, Travis-CI had two Linux infrastructures which are containers and virtual machines, but recently Travis-CI was combined two Linux infrastructures into a virtual machine-based Linux infrastructure.

https://blog.travis-ci.com/2018-11-19-required-linux-infrastructure-migration
https://blog.travis-ci.com/2018-10-04-combining-linux-infrastructures

Now Container-based environment is duplicated.

[Build Environment Overview - Travis CI](https://docs.travis-ci.com/user/reference/overview/#deprecated-virtualization-environments)

> If you currently specify sudo: false in your .travis.yml, we recommend removing that configuration soon.

quoted by
https://blog.travis-ci.com/2018-11-19-required-linux-infrastructure-migration

",Remove sudo setting from travis.yml,2019-03-16 08:28:14+00:00,2019-03-16 18:20:02+00:00,2019-03-16 13:32:44+00:00,2019-03-16 13:32:44+00:00,False
15a353a636720571d19e37b34a14499c3afa9991,256807141,457,closed,Fixes #456 ,adding Router.Name to create new Route,2019-02-27 19:21:14+00:00,2019-02-28 18:16:40+00:00,2019-02-28 18:12:04+00:00,2019-02-28 18:12:04+00:00,False
8eaa9f13091105874ef3e20c65922e382cef3c64,256809802,458,closed,"`go vet` instead of `go tool vet`

![screen shot 2019-02-27 at 2 28 38 pm](https://user-images.githubusercontent.com/6145422/53517180-0eda2f80-3a9c-11e9-88a5-e66776b19a14.png)
",fix go1.12 go vet usage,2019-02-27 19:29:25+00:00,2019-02-28 17:36:07+00:00,2019-02-28 17:36:07+00:00,2019-02-28 17:36:07+00:00,False
8559a4f775fc329165fe32bd4c2543de8ada8fce,253712458,454,closed,`It` should be `If`,Minor spelling mistake ,2019-02-17 13:46:35+00:00,2019-02-17 15:38:49+00:00,2019-02-17 15:38:49+00:00,2019-02-17 15:38:49+00:00,False
a7962380ca08b5a188038c69871b8d3fbdf31e89,247719739,443,closed,,replace rr.HeaderMap by rr.Header(),2019-01-25 15:50:52+00:00,2019-01-25 16:05:54+00:00,2019-01-25 16:05:54+00:00,2019-01-25 16:05:54+00:00,False
797e653da60e4619dcb0ae703714147b5a7454c6,247646408,442,closed,"From the docs: Changing the header map after a call to WriteHeader (or
Write) has no effect unless the modified headers are
trailers.",Call WriteHeader after setting other header(s) in the example,2019-01-25 11:34:19+00:00,2019-01-25 11:41:50+00:00,2019-01-25 11:41:50+00:00,2019-01-25 11:41:50+00:00,False
08e7f807d38d6a870193019bb439056118661505,242711908,438,closed,"MatchErr is set by the router to ErrNotFound if no route matches. If
no route of a Subrouter matches the error can by safely ignored. This
implementation only ignores these errors and does not ignore other
errors like ErrMethodMismatch.",Ignore ErrNotFound while matching Subrouters,2019-01-07 16:31:44+00:00,2019-01-08 16:25:44+00:00,2019-01-08 14:29:30+00:00,2019-01-08 14:29:30+00:00,False
f3ff42f93a451d7ffb2ff11cb9485f3f88089c83,190922961,383,closed,"I ran into #2, i think its safe to simply `return r.Host` because `r.URL.IsAbs()` case is already doing that and is covered by existing tests cases.","fix #2, return full host:port info from getHost",2018-05-28 12:51:10+00:00,2019-04-26 23:33:23+00:00,2019-01-04 15:08:46+00:00,2019-01-04 15:08:46+00:00,False
ef912dd76ebe9d9848c6e0fd80eaebccc9a11631,240289915,431,closed,"fix for issue #429
",fix for issue #429,2018-12-20 20:17:25+00:00,2019-02-15 20:35:29+00:00,2018-12-28 00:42:16+00:00,2018-12-28 00:42:16+00:00,False
a31c1782bfb10b7b3799d5ec06b5ccbd98c4ec7e,240877949,434,closed,"Because domain.com is an actual business, example.com should be used for example purposes.",Replace domain.com with example.com,2018-12-25 14:24:28+00:00,2018-12-25 16:41:26+00:00,2018-12-25 16:41:18+00:00,2018-12-25 16:41:18+00:00,False
6137e193cdcba2725f16de84eaf0db2b769d9668,238234877,427,closed,optimization #391,remove redundant code that remove support gorilla/context,2018-12-13 01:13:40+00:00,2018-12-17 14:42:52+00:00,2018-12-17 14:42:44+00:00,2018-12-17 14:42:44+00:00,False
d2b5d13b9260193b5a5649e9f47fda645bd2bd1d,237085108,425,closed,,Update and rename stale to stale.yml,2018-12-08 18:57:52+00:00,2018-12-08 20:40:58+00:00,2018-12-08 20:40:54+00:00,2018-12-08 20:40:54+00:00,False
419fd9fe2a07c30b927f0183d6a99408d187b812,236904973,424,closed,"Ref: https://github.com/apps/stale/

This will mark any issue without the `v2` or `needs-review` labels as stale after 60 days. It'll help with issue triage and (hopefully) motivate issue reporters to consider taking on the work directly.",Add stalebot config,2018-12-07 15:31:44+00:00,2018-12-07 16:56:20+00:00,2018-12-07 16:41:49+00:00,2018-12-07 16:41:49+00:00,False
758eb64354aa27cda6c1b026822c788cc755f06f,233349657,422,closed,"## problem
In #389, @fstanis highlighted an issue with routes branched off a subrouter not filtering by `Methods()` as intended; they wrote demonstrative tests in #390. 

I identified several more matchers which suffered the same problem. Specifically, if you invoke `Schemes()`, `Headers()`, ~or `Query()`~ **(edit: this is incorrect)** before invoking `Subrouter()`, your config is discarded for child routes. I have incorporated @fstanis' tests for `Methods()` and added a few more for the other three methods; all of the negative cases (`shouldMatch: false`) would currently fail on master. 

As far as I can tell, passing on these matchers isn't addressed in the code because I don't think this is necessarily the most likely use case for `Subrouter` (I imagine it was written to effectively avoid typing out certain hierarchical path prefices over and over, and it does so very expressively) but I do think it seems worth fixing. Consider that programmers might be using `Schemes(""https"")` to make a best effort to ensure that all requests over a given subrouter are via https, or `Headers(""User-Agent"", ""FooBar"")` to ensure that all endpoints under the subrouter fire only for certain user agents -- neither of those use cases would currently be met.

## proposal
The fix is to make the config actually be communicated via the subrouter. The current pattern for communicating config between parent and children routes has been the `parentRoute` interface. It has its advantages, but it is verbose and decentralizes the ""inheritance"" logic; to adopt it here would've required adding four new methods to the interface, satisfying them on both `Router` and `Route`, and largely duplicating the logic in each of those methods.

Instead, I suggest defining a common data structure (here named `routeConf`) for those properties which need to be passed on. I used an embedded struct here to keep the relative diff as small as possible. When calling `Route` or `Subrouter`, the struct is copied and passed on to the new child object. This centralizes the inheritance logic (effectively putting it in the `copyRouteConf` func) and guarantees that the values are carried over as the API suggests.

## notes
- To clearly highlight the behavioral change in this diff, I left intact some `parentRoute` usage that is now effectively obsolete. If this PR gets a tentative 👍from the powers that be, I'd like to go ahead and strip out some of that dead code.
- The `TestWalkSubrouters` test was modified to pass with the new logic; I think that the new behavior is actually the correct behavior. The old behavior appears inconsistent to me (the second `pathTemplate` includes its parent route, but the third and fourth don't include theirs), and `GetPathTemplate()` is most likely to be useful if it provides the whole path, not a partial. If I'm misunderstanding or we want to prioritize the backwards compatibility for this scenario, I can preserve the behavior.

Thanks!",Subroute configuration fixes,2018-11-25 01:18:11+00:00,2019-02-01 09:58:12+00:00,2018-12-07 15:48:27+00:00,2018-12-07 15:48:27+00:00,False
3d80bc801bb034e17cae38591335b3b1110f1c47,226914660,415,closed,related to #409 ,Use subtests in mux_test.go,2018-10-30 13:10:17+00:00,2018-10-30 15:25:29+00:00,2018-10-30 15:25:29+00:00,2018-10-30 15:25:29+00:00,False
521ea7b17d02faf8d3afea6737573942ceac59c5,225232004,412,closed,Go provides HTTP status codes as constants,Use constant for 301 status code in regexp.go,2018-10-24 00:50:17+00:00,2018-10-24 04:38:16+00:00,2018-10-24 02:08:01+00:00,2018-10-24 02:08:01+00:00,False
9e1f5955c0d22b55d9e20d6faa28589f83b2faca,212778998,402,closed,Only run vet on the latest Go version.,Always run on the latest stable Go version.,2018-09-03 15:25:21+00:00,2019-06-16 20:05:37+00:00,2018-09-03 15:43:06+00:00,2018-09-03 15:43:06+00:00,False
cf6680bc62d81bcd52bbf1c991bfe8b7ec98e270,212614583,399,closed,,Create release-drafter.yml,2018-09-02 22:24:31+00:00,2018-09-02 22:36:51+00:00,2018-09-02 22:36:46+00:00,2018-09-02 22:36:46+00:00,False
